show_id,production_company_type_id
234506,11547
74261,9215
5308,5158
5308,4067
210529,1537
27347,5892
229275,6823
77824,10554
77824,15657
77824,9262
210565,14739
210565,15278
107593,16749
107593,13944
85892,13392
84116,15289
84116,16830
84116,17709
5992,5666
92481,12043
44269,10553
28765,14805
28765,2006
28765,6226
28765,6914
28765,19898
108078,15295
221230,11899
221230,14123
221230,17157
221230,6420
221230,7678
19229,19266
19229,38
19229,20231
74402,4616
74402,19706
228649,8221
78451,16200
116883,17366
116883,3586
61492,11212
71973,3652
5960,3132
5960,3538
154461,9668
56006,5581
14407,1602
14407,6573
55377,7415
55377,17653
55377,484
55377,21125
55377,20062
55377,4324
55377,20231
44265,3855
19300,8771
19300,14154
92473,3394
228622,8181
22177,18565
80243,9988
80243,20694
80243,21037
215408,6017
215408,17836
224347,4891
224347,1040
55363,17848
224544,7766
107055,14352
96789,10554
19258,2348
78439,17016
53354,19396
5943,11020
5943,16563
5943,11675
5943,7546
61145,9014
221259,2371
84168,7415
80470,15295
74414,742
93920,17654
93920,5535
92487,10962
93361,10028
115652,9892
59753,12477
59753,3106
80476,1080
154842,7207
93745,7400
5333,19097
5333,7722
126491,11995
96722,15870
52550,10669
20237,14686
20237,14509
217700,6457
217700,10356
59298,82
74416,16301
80223,15543
220519,12158
52542,10054
84188,19473
7804,14899
78443,18770
78443,5768
17448,8666
80418,16301
217669,8665
87220,17539
96737,10625
126477,19246
226833,18696
226833,14746
17495,2026
74927,12927
138218,9781
54486,18809
54486,12876
54486,20788
17455,9163
14443,8655
14443,17233
74910,11963
74910,11132
224575,2739
13361,15047
13361,17764
94341,5933
94341,8768
94341,2167
94341,7155
94341,9813
229192,11700
15394,17331
15394,17842
15394,15153
230663,8914
93968,10612
14469,17213
14469,21376
7886,8666
17489,15670
74458,1372
76413,14120
17427,1863
126859,8181
126859,15241
126859,19870
126859,14503
204868,20644
84532,19919
124068,20882
7738,4721
38141,12603
38141,8873
38141,6755
38141,20410
38141,9846
196844,4176
196835,8156
196835,18642
196835,6863
154778,17175
17430,4345
17430,8261
3705,18718
3705,17213
3705,989
95454,16206
138242,7529
25471,6607
32753,4078
74933,13676
74933,15698
74933,308
37030,2105
29711,5263
29711,20458
15397,15295
3740,3022
32745,14495
7774,9954
27452,9798
74919,6983
126451,9837
69847,13948
79755,16206
45957,7529
74925,19521
17416,4345
17416,8261
22175,10638
79727,4356
45984,14509
45984,15032
27440,14042
27440,1150
215494,12691
215494,14442
74448,2852
74448,4345
74429,11029
107066,11703
38118,19246
224545,11854
69848,4506
69848,9951
83592,3083
215500,5915
14480,19951
45979,19592
45979,980
115673,6876
115673,9348
115673,307
3790,15295
213517,15870
3749,20730
3749,18933
86714,6607
24714,8717
153229,9920
74309,8666
61102,5581
86722,10916
86722,2043
61493,3920
3785,21151
3785,15145
79730,3488
64176,8133
137666,14070
137666,7702
79795,15466
61153,20144
86762,8014
86762,13469
86762,2845
2974,12854
59535,8666
84132,14509
61129,13109
61137,3644
201106,20003
2987,7301
104840,15654
230655,4936
74342,1714
153246,18141
61419,8666
38,20730
38,6094
52852,20181
58926,10099
196615,11700
50176,222
50176,11076
61430,7722
153248,18209
196689,19266
196689,13302
61106,455
17113,9837
17113,678
155275,2740
155275,9747
157171,20000
157171,2262
83577,20841
56850,9445
79780,13318
79780,8530
79799,19632
213514,9368
220486,11469
72000,5839
218406,7287
116224,12603
41622,542
41622,21007
69865,9651
69865,17792
69884,13186
69884,4997
83561,401
19246,18862
17352,16996
17352,14276
17352,8314
17352,20599
74322,386
74355,5658
95498,9837
14743,19086
79786,9942
79786,12226
83556,2026
54073,15604
218419,20119
3731,334
54070,15604
8868,20040
138109,12513
96704,268
96704,13
66012,14767
137643,19952
14763,10754
14763,1863
61494,9713
3788,14625
3788,11454
38175,7529
59542,21197
41628,2043
104160,3635
104160,12262
74335,5434
74335,16321
74335,6282
74335,15327
62186,6978
38168,8676
61485,5009
154681,16321
154681,16018
137640,17350
137640,7862
64182,8236
50139,7755
50139,8180
30548,5943
30548,11454
73181,5
36829,19575
36829,15466
36829,15657
201104,4997
116260,19919
96733,13172
78491,11622
78491,10654
127379,8236
99965,14040
221278,9565
2952,5036
2952,5261
154636,20003
125543,16301
116287,17912
116287,7966
115609,2649
59273,5677
69418,1767
89470,14251
129304,20615
59232,17789
62166,11895
78492,20668
73180,5179
20215,20832
73128,20446
73128,2908
73128,1946
138742,21172
53390,8100
89471,18665
36488,14509
87234,9875
87234,11146
87234,15492
87234,1806
87234,7331
73112,15295
157147,15311
64125,20794
89406,15295
99952,2268
138792,2763
64112,1350
64112,427
50102,16494
41682,4845
52859,16792
196630,8559
99974,13133
104857,10924
114535,18608
121930,13561
121930,2347
121930,13464
125532,9545
125532,19853
125532,15890
125532,15278
30502,20426
64102,13445
69449,13948
116295,4335
116295,20300
52863,4857
153287,4891
153287,11727
74277,2026
129314,3965
129314,20179
69499,3170
155293,21407
17108,9837
8807,10138
8807,13980
8807,20586
114506,11206
153284,19812
69482,12731
69482,15293
69482,20075
226598,21546
104858,12043
52832,9218
21304,20379
124965,13225
124965,19661
83543,2026
114509,15783
64104,1080
240702,5557
97741,996
36461,340
36461,7415
116926,17674
155247,12691
70448,7862
1198,20368
204320,5595
63293,2208
63287,4891
200680,2543
100821,18538
200700,3746
200700,1495
200700,14503
70444,16987
213785,16700
97893,11
86375,10000
86375,17302
213779,19297
100865,15379
100865,3546
99976,10522
121947,17624
121947,15288
121947,15458
121947,19633
104859,8481
70479,17962
39783,11454
39783,10685
63288,14659
63288,8666
79422,744
220783,19951
220783,9756
121975,12280
127310,17494
127310,2608
131391,20003
5263,18117
5263,5528
5286,21397
5286,16301
5286,13505
220772,19632
34829,3824
34829,11705
65086,9222
222172,8435
214063,1736
86317,13521
95553,20782
10960,17893
10960,10638
12731,14398
95516,5839
1151,18461
214536,19951
90962,21180
95534,20439
85973,16163
95535,16687
79456,11997
85953,3911
85946,658
214005,6036
39730,10664
39730,1370
39730,20368
63261,20110
63267,2451
207065,4418
207065,10615
207065,6707
39720,2537
131306,15295
203192,11222
203192,5333
203192,19650
203192,9890
203192,19827
5177,11330
79449,3911
79449,17823
125743,7441
79436,2095
131372,10352
155241,5114
155241,5878
153222,17840
85921,9385
88162,688
99904,20593
99904,11770
51,17213
88128,2366
88128,18565
88128,3146
5208,979
36493,15295
34858,5202
5126,8220
5126,15453
100882,11808
207053,7550
124903,21629
34817,1821
84816,17274
84816,17543
2241,1914
5202,17861
5202,16158
5202,5158
79413,10656
79413,15043
84828,19632
88132,9471
2239,8666
27686,11711
34856,9067
34856,13383
95572,21621
213408,2428
95275,18486
97840,21046
125706,16644
125706,13821
125706,17001
98649,14615
98649,15278
98649,8338
98649,13997
88136,10004
97871,17679
220793,6747
213495,19419
84857,21185
16394,14373
157568,1250
157568,18592
157568,1699
95256,7404
95278,8900
157535,12017
69394,8368
69394,7415
10919,8186
79420,3844
79420,7415
157528,3797
69546,20525
97895,16206
97895,6065
39595,15295
2230,16546
6430,18948
83455,1532
69905,20710
65025,6801
34643,19537
88194,11731
157544,12190
48721,10924
48704,11476
79038,12929
65088,5432
34834,1671
34834,6615
34834,38
34834,13469
34834,19266
27617,19026
27617,20717
27617,7131
12766,21292
95287,20739
95287,7104
95287,11570
138100,15311
70500,9215
65068,12691
196707,8288
196707,19033
157592,410
157592,21003
157592,5440
157592,3839
79426,20212
79020,18008
78878,5355
65053,2036
84851,7008
213424,16321
213424,2610
78830,5396
65077,18555
2296,17510
2296,6894
78846,4891
2279,14397
2279,6824
2279,11027
213415,8914
88115,8740
213421,16321
213421,15617
48705,16964
40676,7833
65061,4347
18770,5040
78889,17054
136939,4038
136303,8781
5235,18101
5235,3188
2431,11959
214093,15455
201857,3546
14395,12775
14395,18860
132360,19812
132360,15743
132360,19962
132360,2314
132360,16840
86349,3888
86349,4174
86349,13367
86349,5850
86349,2043
80726,579
80726,12894
12759,2026
75841,12775
75841,15407
53426,19302
97397,16206
131085,4451
7943,10703
7943,20311
114860,11654
9125,3693
9125,13992
48732,2543
69977,10638
69968,1904
131333,19739
18768,1602
18768,13249
18768,18461
40642,20717
5593,13762
5593,2327
9459,16416
28496,14310
119749,8411
119749,9837
112431,15472
40623,21100
70000,1925
194990,11024
84677,16545
97372,16206
80763,12454
80763,765
80796,13186
80796,9429
80798,13186
80798,9947
10562,4688
10562,4885
10562,11027
9124,7153
60892,3633
215925,17739
12747,2606
7940,3200
80780,2849
5504,13592
121654,18764
121626,19410
222914,1379
133341,19314
69999,17505
231049,8674
231049,8722
121641,14471
10558,13762
75900,16964
61885,9219
1162,17378
9475,5734
132308,8103
69944,17016
80761,8236
10594,13382
10594,315
5552,15133
5552,10882
41082,5445
41082,9055
106100,18490
69911,10261
2425,16912
133367,10262
202277,2418
136366,7641
137359,14642
214615,14471
81364,15589
110934,19596
110934,16110
61872,16301
97307,6898
110969,11248
5514,11454
222928,6823
133340,1800
112494,15598
52999,10016
52999,13977
110926,17436
52998,14533
79473,17145
110551,20504
60869,16370
97360,6413
97360,15890
125290,12366
125290,10031
125290,14325
125290,19086
125290,14409
125018,8331
42133,15926
42133,16410
42133,10395
210057,4636
28091,19462
28091,17233
84642,19951
84662,11527
10516,11454
110587,2026
114844,16912
1499,8481
52968,20270
5194,8072
5194,12631
5194,7325
131334,2087
84684,6600
84684,21264
85905,5839
41009,6389
70499,5538
70499,16410
70499,3672
70499,13505
52969,20270
114883,3652
114883,17743
97321,16206
4764,10578
97379,13733
97379,13076
109802,16745
109802,1581
214056,378
52993,6417
52993,14503
74668,7068
7921,17972
7921,18860
7921,6444
7906,315
210052,20474
210052,17252
97332,5573
97332,2043
109839,15295
194916,15363
60851,7371
69395,7149
109894,15295
227374,21255
109829,15295
112409,2986
220611,18997
220616,1833
28034,21584
215982,5158
41081,9074
41081,2043
194902,16957
125024,15670
114899,21551
209238,8914
60872,10863
60872,3083
68692,20533
68692,16879
68692,11575
125010,16539
97326,16358
210009,5629
209229,1395
125287,13001
125287,15278
228889,18506
228889,16753
228889,10359
110593,9972
50976,17505
50976,19481
42111,14261
42111,12360
227073,2637
87361,17348
87361,20236
84664,5009
68698,11454
68698,14866
68698,10685
50913,9537
105470,2649
99676,12946
132928,9892
132928,5192
48855,19266
48855,8368
215985,9936
215985,15731
68608,17624
39549,13427
39549,11047
39549,11692
99085,12050
68645,20932
77462,20446
105484,2810
105484,17125
80327,16804
9864,18213
99619,11333
219828,10244
68683,9428
16374,1065
8684,17719
87363,2458
99627,5179
50902,6116
50902,3146
50902,11330
75890,650
75890,9719
9642,8913
68617,13938
68617,10528
113545,1663
87369,16090
49558,11024
107892,17395
107892,104
9621,3546
75860,15635
75860,5691
75860,17912
15773,18022
15773,17581
15773,16410
229460,1780
229460,6964
229460,6822
157261,19888
157261,5346
122875,12146
68629,9005
68629,9248
68629,3734
111271,19151
111271,19812
206384,846
113570,18701
113570,1079
33396,14140
119582,168
119582,14468
30713,15295
87358,15890
87358,19914
8620,16505
8620,3836
8620,7820
47924,18213
99685,17505
127013,10905
33335,4025
33335,17817
99065,14343
99065,14578
99087,441
203290,17005
8648,16961
47909,6040
203261,8419
111230,15295
20006,14556
23937,9972
8615,3200
8615,14700
33351,15295
105451,17378
68664,15301
47904,19462
47904,8666
47904,13455
7523,15627
3100,15062
9898,11454
9898,18819
232502,9443
75847,6747
68644,8010
127022,14727
15744,12514
56797,846
79523,21003
78984,13973
232536,8763
232536,7729
232536,18977
232536,14345
232536,8607
109743,15295
9622,9837
18862,10367
8631,3200
203254,4427
119539,21500
232521,13052
12935,8072
12935,1007
3078,4623
154151,4451
154151,11330
18854,3653
12928,19405
157271,20450
78947,9020
78947,4076
12934,11716
104654,5535
12942,4843
12942,13521
12942,7194
12942,21250
3028,16563
3029,16037
3029,11027
203287,14509
203287,15129
78919,17016
78945,19253
78945,991
122842,19266
104683,14471
237713,8484
12938,10974
49515,2543
203275,984
203275,15069
203275,7261
154111,1833
96243,12956
96243,17727
96202,3488
206395,1029
44519,19166
3017,15295
119534,8727
62357,14475
206333,8477
206333,18940
32916,7529
238566,6181
238566,19563
25337,8666
18867,8685
237243,15869
89618,9603
78586,9722
132908,6722
237953,797
237953,7854
238840,9334
237092,17696
127088,19951
122884,20144
20060,15311
20060,16330
9620,14398
206390,17947
206390,18542
11429,7599
104698,15466
11427,9407
11427,13519
11427,14956
12950,14398
124829,16652
11437,2522
76100,18681
76100,15172
76100,7415
76100,18193
76100,633
76100,12648
124851,4093
124851,11980
124851,20499
124807,17654
9827,4308
104645,7029
104645,4839
104645,13725
76091,13521
15746,9972
15746,2272
122809,21479
122841,1482
232580,20389
78940,19892
104659,7551
12966,6760
122810,12037
129670,19656
98605,15278
98605,14653
98605,18876
9651,15288
9651,9233
30723,4093
124890,2188
98610,15278
98610,616
69514,11515
44557,15195
44557,20179
44557,9233
44557,5601
44557,8014
44557,20301
68628,7991
122047,17809
122047,14503
26445,3018
218216,2846
218262,2347
96295,19266
203283,11304
34699,10553
9975,18860
77984,10916
77984,13056
77984,2376
77984,16483
77984,17251
77984,6222
77984,7666
77984,2043
89601,10145
74822,14200
74815,6572
74815,15193
74815,2023
218292,3812
9113,9538
114268,1858
218256,18997
222663,16551
222663,21375
90626,9215
114283,14398
78528,11400
78528,15278
78528,20300
78516,16301
98696,84
83476,15295
110080,15295
218296,15244
218296,8280
222633,16452
222633,1581
41541,2026
77955,18495
96263,15577
96263,7271
41587,20140
76065,17012
69531,16410
132946,19246
129620,13137
39583,11033
3142,13729
3165,18933
3125,15295
41538,14352
41538,13168
43712,8666
132931,6535
3136,10109
69351,11703
43782,20448
43782,885
43782,16266
43782,20838
43782,1099
43782,19982
43782,15543
98665,6200
98665,9443
3186,17597
41574,8557
98612,9204
98612,6364
76084,17012
212899,14471
212879,9958
76068,1767
69339,1421
69339,16887
69308,344
63117,19630
96285,11924
89693,6198
34630,19532
69352,5217
105524,996
105524,8102
105524,8697
112212,19036
35709,7862
112289,9651
3191,2834
3191,954
3191,7722
3191,8666
69536,11208
112265,9875
65477,15278
65477,13392
65477,2398
41582,10449
41582,2043
65498,1215
114624,5966
114624,15669
46155,9837
9964,11454
9964,3170
15402,7072
105501,12514
69301,14097
49378,10388
158055,7023
134200,3866
74886,3549
50634,14302
81539,854
74869,8332
9935,20368
9935,883
90649,21180
81504,6519
63186,17136
203299,4103
114248,17505
81529,17654
63171,2529
63171,3535
114274,12017
115129,10814
105450,623
105450,10213
105450,11289
8633,10554
114687,10063
114687,11623
11812,11027
134141,10936
88696,3754
88696,82
47979,8646
47979,16961
9854,16683
9854,6491
9854,13119
9854,17783
90685,12571
110072,14398
110072,9793
110072,11803
114275,12017
90650,14595
99039,14899
46136,895
74809,6898
10000,13268
52086,15685
81530,854
105452,20841
211508,18506
211508,17674
208217,2970
37574,742
37574,12426
208293,16505
208293,13618
208293,17893
211512,10202
114273,12017
115149,16429
115149,3150
110042,15295
69368,14471
37582,1878
37582,20368
37582,18461
37509,7587
121934,18111
90690,2975
90690,2725
114638,2026
52091,5598
49303,19551
49303,9468
49303,8169
112249,15311
112249,14860
211535,18209
65436,4229
65436,5640
81590,15890
37283,15188
46132,11547
81579,12571
211552,11361
120963,9566
120963,2169
120963,16819
120963,2721
120963,5002
120963,4235
211514,14637
63113,5487
63113,19086
65759,58
106855,4335
120978,19069
208225,6172
105507,19923
138903,4971
52004,7107
80742,8368
24633,7862
155364,15636
88614,12226
88614,10033
88614,15080
88614,3394
137336,5631
138523,14720
67897,11520
155340,20567
93538,6916
93538,4161
93524,9837
5518,15295
133401,6417
36771,3268
40061,20490
133470,11407
133470,8306
133470,7742
133470,11442
65740,14571
65740,10079
65740,2520
65740,18562
65722,13713
32096,3106
197870,19654
201121,10802
36729,16820
22931,17624
138506,5107
138506,20841
37445,1529
86225,20230
35998,19702
208738,9972
208738,1083
94586,7862
115064,11701
115064,813
35937,8852
155315,20757
155315,19247
155307,19305
82437,18506
82437,21272
82437,7934
82437,7149
82437,5754
13081,18142
235728,3292
98253,14234
230507,2755
230507,16505
208752,8193
77706,15251
77706,5204
76648,5687
24684,12903
24684,20065
24684,802
24684,18461
40052,14398
82457,13267
37457,6760
37457,12380
88345,19521
108538,2089
77719,2071
77719,16401
13051,18432
40042,21376
40042,17213
133489,21154
36750,13865
77731,20446
77731,13822
24247,19469
24247,9972
138987,4308
138987,13120
82431,12689
138574,5617
138574,5103
106824,13
106824,19451
203830,11597
203830,16321
203830,1398
138530,3866
219747,19676
24252,10578
229966,12691
5714,21437
82442,12757
65577,1477
119469,19831
135932,12691
135932,12763
5710,17012
155847,11029
155847,4098
2756,21151
201211,12763
201211,14442
114763,17016
135937,2675
135937,20324
122647,9592
122647,19094
197884,15474
197884,13938
197884,8156
86292,2368
68299,17624
114745,13440
79831,21286
82446,12017
197968,3298
197950,10185
115082,1008
115082,17624
115082,14052
115082,10643
115082,6638
86846,20450
120508,14078
119408,16718
201247,8852
201247,9055
55446,14487
55446,7470
55446,85
55446,15905
93553,9837
93576,11879
20411,4701
20411,5644
20411,4157
20411,17825
115014,10457
114717,10841
76684,8666
20494,17624
76170,17719
94530,13
93582,16700
86236,10099
94572,6451
94572,13761
234232,17505
86271,8458
86218,9740
197904,21325
48590,4845
197892,17674
201779,4547
205010,11705
135986,15870
137529,18688
115216,5153
115216,12800
197342,4633
198107,8956
205003,8980
110625,14916
82478,5594
155840,5428
50485,12424
208745,5173
122612,16705
115259,15476
50439,12802
93596,13566
6548,2079
6548,3018
196594,18008
35954,4254
94585,7862
196597,7053
2794,8666
82434,11905
82434,8306
82434,1103
115074,15164
50443,18948
202513,16505
114795,1131
114795,3283
114795,5176
114795,18557
114795,3200
94562,11703
137600,15295
137600,11700
198106,17792
198106,4566
196564,1495
234227,16652
2763,10466
2763,4041
65600,16996
65600,5594
197323,20308
88858,16701
26529,13672
197381,12691
5728,5217
86258,16916
86258,6920
198015,16877
88831,14398
232692,10317
100162,14509
101410,18980
82416,18864
88823,528
225784,14503
225784,19246
225784,7722
223999,6813
223999,2979
115276,9443
115276,14509
75187,11033
115003,13353
201763,12763
34113,18914
34113,17131
115212,602
201792,19676
95851,9631
110617,11329
110619,3199
72830,11971
48452,14509
113259,4192
113259,18221
113259,8692
113259,15278
113259,8666
205880,368
90475,6411
101432,20446
207158,7099
129277,11897
95826,3298
1880,13216
1880,3652
158611,21508
51336,352
116785,7143
116785,4891
61212,7135
225719,16157
88339,20460
88356,2099
75135,15521
95959,11787
72817,21321
72817,5339
72817,466
72876,21596
235086,12449
75199,775
75199,11677
75199,10376
101409,1504
115211,2917
115211,15057
122904,12729
76658,15234
100389,2528
21925,7393
26993,12831
225782,7722
225782,6704
113282,8666
113282,6873
113282,14743
113282,4562
113282,18228
113282,16561
93188,20212
93188,20446
75141,3731
197321,3424
101421,15604
72821,13530
95969,9837
116766,19457
116766,14326
122926,3260
61297,13546
26579,9055
207140,7207
139184,13453
139184,16321
139184,19937
139184,1099
207122,1132
26522,20368
75196,3926
196583,3652
196583,11517
196583,20474
95995,16506
38940,21392
38940,13119
100305,19502
48512,1297
48512,9989
48512,5859
223406,7811
88389,15295
26526,14140
129272,18506
129272,8090
129272,17674
75161,567
207119,14308
67902,16840
67902,2314
67902,11548
34118,11900
34118,10277
34118,14647
68195,5179
122987,19131
90474,16566
90437,5535
138632,16157
95905,8824
215815,13266
215815,10945
203825,18453
221047,4871
95933,20275
48494,20995
100180,8342
100180,14487
100180,11703
66923,9740
67981,3810
68116,16912
212422,20283
212422,13172
138683,23
138683,8913
12679,15188
61209,13266
208721,4536
49392,8717
49392,3200
75180,20384
75180,2043
215835,9837
215835,20144
212448,19543
212448,2627
75177,18168
95855,19266
95855,3985
13297,8072
13297,2529
13297,17984
13297,1325
13297,2435
93162,20228
77781,12826
77728,20841
77728,11154
77728,3653
77728,12334
77728,14398
82490,2051
106740,4742
106740,12610
77775,10983
95877,8103
155330,16509
67959,8690
195370,14143
76615,15314
13264,9935
13264,18322
221026,21633
222730,19746
222730,10534
222730,1258
67918,4734
49128,4098
1819,9798
1819,315
84770,20634
84770,6920
95896,1987
95896,12402
66981,7686
66981,3015
95954,4134
95954,19714
95954,14794
13237,5843
13237,7799
207132,11330
95815,15295
66927,5035
66927,14693
217560,15890
1897,20866
66930,9383
21936,15756
66950,15195
13259,19266
129265,17756
58088,486
48481,2217
95943,8666
139142,16505
66976,20300
66976,1421
95906,12117
49159,19369
155764,20312
155764,18152
38930,17614
38930,1540
234955,11755
234955,8722
234955,222
129294,7674
129294,20300
129294,11850
129294,15007
129294,1810
129294,20757
195378,8619
195378,1099
222765,2656
88995,1904
95817,20694
95817,19766
95817,15728
1854,16469
215674,11402
51165,15604
21744,16138
51139,17505
57025,2026
57025,8562
57025,15195
52736,11330
66308,3170
86868,7832
8747,17624
57033,111
57033,14352
215330,19066
135151,12691
156190,21320
156190,17658
124712,12960
124712,4112
79802,10937
66176,15251
66176,5204
66179,15450
222483,2606
222483,16505
105104,2296
42849,17266
221009,17859
221009,3601
42831,1645
42831,16301
134684,849
31314,5843
31314,3595
105151,7722
222408,14783
222408,5138
155773,19583
52793,20270
112309,7207
84949,2568
84949,20337
83069,679
83069,11454
28962,20368
155774,13544
34758,9233
11656,17213
105119,902
57700,7343
51541,17305
42835,11186
11640,11454
11640,15283
152292,15105
152279,7464
132673,3298
211184,18209
6723,5901
134641,18413
134641,1965
11680,8670
11680,4790
11680,11949
52728,18779
36209,8133
79821,6980
36987,13302
36987,7415
215341,10311
75517,6117
75517,9106
34764,16088
105126,15379
211197,17494
211197,15383
88965,8685
83013,20679
57083,7054
57083,19340
57083,3013
155732,19186
155732,354
155732,21412
155732,15740
155732,18565
155732,3083
155732,19853
155732,8665
13560,5036
13560,5261
13560,9716
13560,14901
13560,20011
84752,2026
84752,12325
84705,10040
196054,2026
57078,10814
66378,9248
66378,12761
155495,8534
155495,6047
34784,19812
124781,17042
112360,7029
112360,8686
8245,21526
8245,11320
196097,9886
152300,8082
83010,1215
124788,8302
213095,6823
27513,8687
124702,18506
124702,18339
124702,15237
124702,10275
129814,1303
129814,21054
129814,19440
129814,15984
75576,7923
105199,13518
83306,5942
213091,20300
213091,13834
213091,15740
213091,4465
105200,21484
196042,14610
36964,8666
110972,9046
36287,9443
36287,12249
97177,10000
99646,7503
28442,21206
28442,11188
28442,20231
28442,6559
83319,4190
83319,5232
209400,2308
9146,1732
9146,1423
121681,936
220670,17229
34721,6755
34721,15699
84982,2998
103021,6825
132327,13901
75837,14615
75837,20300
75837,9545
9494,3142
155439,5535
57687,11495
9133,5246
9133,9972
57653,15491
127412,4112
112311,16157
57662,20314
57662,21183
13594,15311
13594,2799
8270,18461
112334,7029
112334,18879
112954,20577
84928,7862
50237,8133
196034,20498
921,16559
921,18461
156160,1512
156160,7415
18978,11033
13526,4041
13526,18461
13537,3129
13537,20690
922,20866
213034,6279
136560,17813
36275,7007
84952,13829
135028,9204
135020,20580
28954,19166
28954,20838
28954,1099
28954,15543
11694,10773
11694,13729
11694,7022
208450,11347
226994,4937
84994,15741
84994,20446
115578,16763
155496,5265
13547,17484
13547,7522
208452,11421
84993,8634
6749,7783
6749,1761
6749,11027
112933,16925
112933,4945
112933,14509
121734,3866
8703,10625
8703,20137
139290,7207
66333,7535
66333,1882
79824,6023
50211,10837
84787,9928
136569,8166
86900,11316
226941,4110
226941,7537
68215,15295
216907,10193
51550,14808
51550,11908
203427,4413
12589,19853
27805,2888
27805,16371
157607,10309
157607,11330
157607,21169
157607,14471
157607,3783
221416,17240
197532,1579
197532,20446
103757,20301
87406,2605
87406,21119
68270,38
197594,16112
197594,12932
197594,20140
197594,21100
42859,11703
956,4041
209571,4891
209571,20526
104254,4039
213676,3665
213676,4733
213676,4445
86851,19266
86851,8368
36530,2623
86834,1398
221442,13051
221442,1965
115520,13084
115520,18665
31374,8666
646,7283
46996,13174
46996,17551
76173,7935
213664,1722
108147,6282
227405,7326
86841,12514
86841,3658
68259,18677
68259,18764
106515,443
106515,15890
35093,15314
101076,6357
101076,14104
101076,2119
101076,1392
203428,4566
203428,9651
136228,17661
108137,14545
108184,263
75564,1951
87467,2543
75504,16516
75504,11424
12502,13603
136216,15278
136216,616
11023,20368
86810,18665
101004,11970
101004,16258
101004,2071
121744,10813
87411,21492
68506,2603
68506,7367
11071,7450
11071,13762
68984,16152
68976,1792
197536,20987
197536,17679
139299,7207
30001,8662
30001,13672
106557,5286
108124,17007
203011,14733
203014,11700
203446,8666
33012,18422
11224,8604
157028,4886
66775,3663
66775,2252
66775,21049
66775,11430
133688,15295
11087,229
11087,11777
11241,19026
620,13015
620,8133
208469,8666
208469,10608
27838,14252
11213,19026
11213,6554
107700,18891
155164,2026
155169,12691
203071,11879
136266,19266
27816,7245
155171,2026
103836,5927
33100,10638
216965,14254
216965,8348
216965,2972
216965,15108
122428,18209
122428,84
52776,7108
84798,7993
155176,15890
222416,14505
222416,19517
222416,15666
210899,20179
210899,9233
210899,17358
152270,15841
34702,8032
221429,542
213681,1041
42857,11703
59858,5677
112034,4335
112034,20300
112034,2536
112034,11679
66726,8236
103798,9837
105131,1978
105131,12402
104283,19812
68981,16152
213636,8043
11063,4516
104279,14218
59896,4688
104093,21530
104093,17608
103841,274
103881,19363
11068,14545
155135,9670
68928,2271
103745,6447
133622,15295
650,6573
650,21335
650,18461
68939,1200
66751,17162
66800,12806
133657,9740
11288,20975
11288,4041
59893,21100
59893,15138
103806,202
103806,16725
136213,4891
136213,10983
103883,2573
98725,14140
60006,8685
11274,9353
76102,20464
23260,1223
11093,13353
223187,7730
133644,17843
133644,21629
14847,13672
14847,18092
79268,2408
110118,7215
20745,20140
68909,14548
73669,21054
73669,3600
103731,11547
103731,15074
103731,7021
110120,1171
99329,16548
107699,17661
231484,8094
202442,8757
202442,6072
73681,11505
73829,16494
103744,11703
10688,13672
10688,5226
10688,21444
10688,1923
123848,20882
64561,11623
202407,10160
202407,2782
107601,21247
117786,19362
117786,7047
202500,12097
202500,14307
211047,9072
110174,19563
79234,7265
9384,9443
9384,15311
211007,12348
116003,5221
14872,21584
207737,10858
127194,19537
73845,5650
116100,11703
116012,19297
116012,18466
20762,14954
64564,13130
64564,20298
64564,20300
10698,1245
10698,6795
228516,6836
73635,11330
73635,11628
4831,1667
4831,2651
99364,7721
99364,17169
99364,16288
99364,15878
40933,14829
99355,3240
99371,9575
219224,5186
73615,11330
79260,19532
16472,15995
120796,7832
120796,15890
93664,12946
120708,1116
93641,21551
225472,16157
20784,8562
20784,597
79226,9928
120781,1833
73850,15450
73850,8674
73850,16045
93609,2955
211034,12648
211034,8873
211034,20156
211034,4324
99308,3020
99308,5706
99308,3653
99308,15978
209462,20272
209462,4929
209462,15152
73639,257
116006,18860
116006,9172
135865,12768
135865,16505
215789,4190
215789,5232
207770,19266
207770,189
28171,16494
116092,16301
99373,12834
68905,9208
64502,16505
135823,20513
135823,3534
99312,5706
99312,3653
41181,17643
112096,19858
112096,2188
73636,15743
81849,12462
233568,14693
81844,18913
14967,5843
10609,12879
10629,4041
86599,19681
219081,2141
82047,20841
228448,2071
228448,21097
228448,16401
209423,20231
209423,10625
209423,4324
209423,10901
195833,21629
71571,11330
81840,5894
60656,19812
123834,12135
43916,13518
228979,6203
81858,12571
94704,1860
129747,17106
53641,19722
82027,8685
524,7898
60647,20593
127153,15295
43903,17624
115966,20290
93686,3849
93686,9070
225428,5265
50006,21039
38834,5768
38834,5037
9330,9443
209412,9009
117718,16410
117718,4870
54190,8100
57512,3783
221659,14398
123824,20882
40922,2044
221610,7448
221610,1683
221610,1155
117731,9127
130156,17315
131159,20759
86519,2493
9301,11694
215750,19052
40943,6389
40943,9055
43910,10292
43910,1263
43910,828
43910,610
43910,1881
38882,9837
206427,8435
