vote_count,vote_average,show_id
0,0.0,33105
0,0.0,90191
0,0.0,158914
0,0.0,10796
0,0.0,6960
0,0.0,235265
0,0.0,23802
0,0.0,235229
0,0.0,235228
0,0.0,39213
0,0.0,235226
0,0.0,50596
0,0.0,158961
0,0.0,235632
0,0.0,90135
0,0.0,50530
0,0.0,33142
0,0.0,204493
0,0.0,158929
0,0.0,90148
0,0.0,33134
0,0.0,96119
0,0.0,10751
0,0.0,90164
0,0.0,158962
0,0.0,7228
0,0.0,19132
0,0.0,92865
0,0.0,68328
0,0.0,10123
0,0.0,92871
0,0.0,10782
0,0.0,73432
0,0.0,235601
0,0.0,34962
0,0.0,92870
0,0.0,152687
0,0.0,105633
0,0.0,57942
0,0.0,42964
0,0.0,90114
0,0.0,68318
0,0.0,42948
0,0.0,41380
0,0.0,90102
0,0.0,46079
0,0.0,41339
0,0.0,33143
0,0.0,33107
0,0.0,10163
0,0.0,105681
0,0.0,46074
0,0.0,33174
0,0.0,33173
0,0.0,158919
0,0.0,204485
0,0.0,105640
0,0.0,32594
0,9.0,90179
0,0.0,42905
0,0.0,10164
0,0.0,133996
0,0.0,152688
0,0.0,42944
0,0.0,204404
0,0.0,42958
0,0.0,42955
0,0.0,42949
0,0.0,98404
0,0.0,57974
0,0.0,204484
0,0.0,105639
0,0.0,158902
0,0.0,73430
0,0.0,152689
0,0.0,10760
0,0.0,102002
0,0.0,90140
0,0.0,33122
0,0.0,16798
0,0.0,33120
0,0.0,73454
0,0.0,90133
0,0.0,33140
0,0.0,235612
0,0.0,90176
0,0.0,90170
0,0.0,90147
0,0.0,235633
0,0.0,90145
0,0.0,10745
0,0.0,105601
0,0.0,73460
0,0.0,73455
0,0.0,204497
0,0.0,158901
0,0.0,7252
0,0.0,16762
0,0.0,7250
0,0.0,158952
0,0.0,235625
0,0.0,235624
0,0.0,105605
0,0.0,92863
0,0.0,92868
0,0.0,234304
0,0.0,19009
0,0.0,86542
0,0.0,96194
0,0.0,204411
0,0.0,5637
0,0.0,59304
0,0.0,127868
0,0.0,217261
0,0.0,44698
0,0.0,5602
0,0.0,119839
0,0.0,105677
0,0.0,42940
0,0.0,73416
0,0.0,7239
0,0.0,209838
0,0.0,31253
0,0.0,42934
0,0.0,46043
0,0.0,130740
0,0.0,130756
0,0.0,130755
0,0.0,130754
0,0.0,10162
0,0.0,5648
0,0.0,235227
0,0.0,33131
0,0.0,38539
0,0.0,90141
0,0.0,204498
0,0.0,56293
0,0.0,19016
0,0.0,19015
0,0.0,38515
0,0.0,122560
0,0.0,60041
0,0.0,56201
0,0.0,234306
0,0.0,54599
0,0.0,56244
0,0.0,54597
0,0.0,38593
0,0.0,38536
0,0.0,31294
0,0.0,152679
0,0.0,49039
0,0.0,49045
0,0.0,60092
0,0.0,50547
0,0.0,19031
0,0.0,38575
0,0.0,60754
0,0.0,235650
0,0.0,42938
0,0.0,53462
0,0.0,42936
0,0.0,235607
0,0.0,98407
0,0.0,42977
0,0.0,19126
0,0.0,19124
0,0.0,19142
0,0.0,41324
0,0.0,158959
0,0.0,105680
0,0.0,102580
0,0.0,90197
0,0.0,102577
0,0.0,92860
0,0.0,16750
0,0.0,33104
0,0.0,69700
0,0.0,57995
0,0.0,98401
0,0.0,42974
0,0.0,42970
0,0.0,90189
0,0.0,102545
0,0.0,33110
0,0.0,57955
0,0.0,42978
0,0.0,98406
0,0.0,98405
0,0.0,204486
0,0.0,92872
0,0.0,73438
0,0.0,92879
0,0.0,204490
0,0.0,10709
0,0.0,10708
0,0.0,92864
0,0.0,42943
0,0.0,7260
0,0.0,10175
0,0.0,57976
0,0.0,57975
0,0.0,92850
0,0.0,98403
0,0.0,119701
0,0.0,46053
0,0.0,158960
0,0.0,69666
0,0.0,46039
0,0.0,42923
0,0.0,204492
0,0.0,7236
0,0.0,207748
0,0.0,207747
0,0.0,207785
0,0.0,73441
0,0.0,98164
0,0.0,204500
0,0.0,105638
0,0.0,90162
0,0.0,92867
0,0.0,10766
0,0.0,102089
0,0.0,34960
0,0.0,38516
0,0.0,19140
0,0.0,42959
0,0.0,19131
0,0.0,92805
0,0.0,23851
0,0.0,42946
0,0.0,19127
0,0.0,46047
0,0.0,235619
0,0.0,46086
0,0.0,46085
0,0.0,235678
0,0.0,10131
0,0.0,39227
0,0.0,60107
0,0.0,39225
0,0.0,48935
0,0.0,134540
0,0.0,10154
0,0.0,102590
0,0.0,134573
0,0.0,215743
0,0.0,215701
0,0.0,215759
0,0.0,50084
0,0.0,86539
0,0.0,50074
0,0.0,235605
0,0.0,50040
0,0.0,50039
0,0.0,86568
0,0.0,23129
0,0.0,86509
0,0.0,86508
0,0.0,86526
0,0.0,86525
0,0.0,105676
0,0.0,215742
0,0.0,50023
0,0.0,102001
0,0.0,10130
0,0.0,90195
0,0.0,19130
0,0.0,86521
0,0.0,86523
0,0.0,50034
0,0.0,135825
0,0.0,50086
0,0.0,50085
0,0.0,50082
0,0.0,86553
0,0.0,98128
0,0.0,235617
0,0.0,158975
0,0.0,10128
0,0.0,50078
0,0.0,538
0,0.0,18338
0,0.0,235665
0,0.0,50067
0,0.0,10142
0,0.0,92827
0,0.0,98133
0,0.0,19136
0,0.0,50024
0,0.0,102579
0,0.0,90116
0,0.0,152683
0,0.0,42924
0,0.0,235610
0,0.0,98408
0,0.0,16767
0,0.0,102546
0,0.0,42976
0,0.0,42998
0,0.0,34910
0,0.0,57968
0,0.0,34956
0,0.0,102006
0,0.0,7230
0,0.0,33145
0,0.0,102047
0,0.0,98409
0,0.0,235609
0,0.0,57996
0,0.0,98402
0,0.0,41335
0,0.0,41332
0,0.0,41330
0,0.0,41328
0,0.0,42967
0,0.0,46042
0,0.0,98196
0,0.0,28741
0,0.0,58927
0,0.0,137438
0,0.0,134544
0,0.0,7280
0,0.0,32529
0,0.0,225910
0,0.0,217252
0,0.0,4664
0,0.0,4659
0,0.0,133957
0,0.0,50057
0,0.0,135826
0,0.0,50037
0,0.0,86516
0,0.0,10152
0,0.0,10147
0,0.0,86535
0,0.0,50032
0,0.0,50088
0,0.0,55587
0,0.0,55586
0,0.0,207703
0,0.0,86552
0,0.0,215757
0,0.0,50021
0,0.0,220099
0,0.0,220098
0,0.0,220096
0,0.0,54527
0,0.0,54526
0,0.0,59394
0,0.0,89536
0,0.0,89531
0,0.0,69668
0,0.0,59342
0,0.0,154660
0,0.0,41766
0,0.0,58933
0,0.0,41763
0,0.0,53266
0,0.0,54593
0,0.0,69672
0,0.0,50070
0,0.0,54525
0,0.0,76774
0,0.0,41759
0,0.0,70662
0,0.0,41770
0,0.0,135898
0,0.0,41768
0,0.0,41778
0,0.0,41765
0,0.0,86548
0,0.0,10125
0,0.0,86536
0,0.0,50052
0,0.0,100956
0,0.0,207773
0,0.0,207771
0,0.0,135876
0,0.0,207765
0,0.0,50045
0,0.0,55594
0,0.0,207744
0,0.0,50022
0,0.0,97660
0,0.0,39226
0,0.0,50054
0,0.0,86567
0,0.0,134576
0,0.0,215745
0,0.0,50029
0,0.0,50047
0,0.0,50046
0,0.0,86529
0,0.0,146279
0,0.0,50056
0,0.0,568
0,0.0,158974
0,0.0,86573
0,0.0,235668
0,0.0,235667
0,0.0,50068
0,0.0,135820
0,0.0,98426
0,0.0,235604
0,0.0,235603
0,0.0,235602
0,0.0,46090
0,0.0,98416
0,0.0,134515
0,0.0,50080
0,0.0,98105
0,0.0,100948
0,0.0,134516
0,0.0,235666
0,0.0,50010
0,0.0,86510
0,0.0,102586
0,0.0,235679
0,0.0,50065
0,0.0,50064
0,0.0,215758
0,0.0,215756
0,0.0,100951
0,0.0,133969
0,0.0,225914
0,0.0,206512
0,0.0,10109
0,0.0,50009
0,0.0,53234
0,0.0,134545
0,0.0,50027
0,0.0,50026
0,0.0,31284
0,0.0,207767
0,0.0,207716
0,0.0,10132
0,0.0,10165
0,0.0,207784
0,0.0,50095
0,0.0,207782
0,0.0,207751
0,0.0,206508
0,0.0,206507
0,0.0,206504
0,0.0,207741
0,0.0,50044
0,0.0,78774
0,0.0,215755
0,0.0,50077
0,0.0,215734
0,0.0,215733
0,0.0,102626
0,0.0,49086
0,0.0,4133
0,0.0,49074
0,0.0,49070
0,0.0,4126
0,0.0,4124
0,0.0,215749
0,0.0,207735
0,0.0,215747
0,0.0,18326
0,0.0,7291
0,0.0,204436
0,0.0,135884
0,0.0,49080
0,0.0,10718
0,0.0,50033
0,0.0,7275
0,0.0,204419
0,0.0,7273
0,0.0,7270
0,0.0,4143
0,0.0,55590
0,0.0,79929
0,0.0,31287
0,0.0,135819
0,0.0,86513
0,0.0,135880
0,0.0,7277
0,0.0,10129
0,0.0,204414
0,0.0,4147
0,0.0,4144
0,0.0,4120
0,0.0,207736
0,0.0,86565
0,0.0,99360
0,0.0,134550
0,0.0,4117
0,0.0,134529
0,0.0,541
0,0.0,4137
0,0.0,134587
0,0.0,7279
0,0.0,134585
0,0.0,4127
0,0.0,86515
0,0.0,50096
0,0.0,542
0,0.0,49021
0,0.0,134574
0,0.0,86514
0,0.0,50055
0,0.0,86547
0,0.0,86512
0,0.0,134541
0,0.0,19113
0,0.0,158958
0,0.0,98132
0,0.0,86524
0,0.0,98125
0,0.0,534
0,0.0,39229
0,0.0,55591
0,0.0,215753
0,0.0,86572
0,0.0,207777
0,0.0,50053
0,0.0,235664
0,0.0,86566
0,0.0,135824
0,0.0,207781
0,0.0,215703
0,0.0,78758
0,0.0,55595
0,0.0,206540
0,0.0,50041
0,0.0,39228
0,0.0,50081
0,0.0,98109
0,0.0,50079
0,0.0,31293
0,0.0,16761
0,0.0,102071
0,0.0,102070
0,0.0,102068
0,0.0,158972
0,0.0,33132
0,0.0,102010
0,0.0,10702
0,0.0,55593
0,0.0,169123
0,0.0,134572
0,0.0,134589
0,0.0,7254
0,0.0,10717
0,0.0,10712
0,0.0,31291
0,0.0,31290
0,0.0,79939
0,0.0,31285
0,0.0,133968
0,0.0,215746
0,0.0,133965
0,0.0,86551
0,0.0,102568
0,0.0,100964
0,0.0,215752
0,0.0,102563
0,0.0,92802
0,0.0,41337
0,0.0,46062
0,0.0,46045
0,0.0,46044
0,0.0,92826
0,0.0,41346
0,0.0,235621
0,0.0,19133
0,0.0,98415
0,0.0,98413
0,0.0,90115
0,0.0,39222
0,0.0,102561
0,0.0,19128
0,0.0,86587
0,0.0,98425
0,0.0,42937
0,0.0,92828
0,0.0,235677
0,0.0,42996
0,0.0,46075
0,0.0,10722
0,0.0,11155
0,0.0,102591
0,0.0,86517
0,0.0,225912
0,0.0,50073
0,0.0,133961
0,0.0,225951
0,0.0,133958
0,0.0,133976
0,0.0,133974
0,0.0,31292
0,0.0,135833
0,0.0,204453
0,0.0,204451
0,0.0,7292
0,0.0,225913
0,0.0,86556
0,0.0,32525
0,0.0,225922
0,0.0,7295
0,0.0,79937
0,0.0,32579
0,0.0,32578
0,0.0,79940
0,0.0,55599
0,0.0,32576
0,0.0,55588
0,0.0,32526
0,0.0,135883
0,0.0,135881
0,0.0,4136
0,0.0,86576
0,0.0,207733
0,0.0,86585
0,0.0,86584
0,0.0,134600
0,0.0,207721
0,0.0,134598
0,0.0,86586
0,0.0,79970
0,0.0,49018
0,0.0,71068
0,0.0,10720
0,0.0,134588
0,0.0,235669
0,0.0,11148
0,0.0,11146
0,0.0,207775
0,0.0,4125
0,0.0,135890
0,0.0,32565
0,0.0,133967
0,0.0,102627
0,0.0,59339
0,0.0,59334
0,0.0,37317
0,0.0,59396
0,0.0,4141
0,0.0,133963
0,0.0,134586
0,0.0,4129
0,0.0,4128
0,0.0,134584
0,0.0,55592
0,0.0,207702
0,0.0,220065
0,0.0,4689
0,0.0,10705
0,0.0,86563
0,0.0,86557
0,0.0,18340
0,0.0,4142
0,0.0,49077
0,0.0,49084
0,0.0,102681
0,0.0,49015
0,0.0,49014
0,0.0,10711
0,0.0,50059
0,0.0,134566
0,0.0,83680
0,0.0,75296
0,0.0,89581
0,0.0,156496
0,0.0,75256
0,0.0,41746
0,0.0,70291
0,0.0,37313
0,0.0,56285
0,0.0,154637
0,0.0,220473
0,0.0,59340
0,0.0,54858
0,0.0,20707
0,0.0,70775
0,0.0,70774
0,0.0,53293
0,0.0,76772
0,0.0,117751
0,0.0,54082
0,0.0,70792
0,0.0,70789
0,0.0,70786
0,0.0,41774
0,0.0,59341
0,0.0,206101
0,0.0,111540
0,0.0,4688
0,0.0,111538
0,0.0,111537
0,0.0,122550
0,0.0,218414
0,0.0,104142
0,0.0,104179
0,0.0,138788
0,0.0,76770
0,0.0,54045
0,0.0,54017
0,0.0,50058
0,0.0,225955
0,0.0,70632
0,0.0,70623
0,0.0,70652
0,0.0,70651
0,0.0,218415
0,0.0,70700
0,0.0,104131
0,0.0,131257
0,0.0,70287
0,0.0,64170
0,0.0,76762
0,0.0,133954
0,0.0,225948
0,0.0,32532
0,0.0,32531
0,0.0,79945
0,0.0,225906
0,0.0,215732
0,0.0,134528
0,0.0,7276
0,0.0,55598
0,0.0,207746
0,0.0,7274
0,0.0,204415
0,0.0,32577
0,0.0,225949
0,0.0,11200
0,0.0,32540
0,0.0,32537
0,0.0,79941
0,0.0,204441
0,0.0,49063
0,0.0,207779
0,0.0,49083
0,0.0,152678
0,0.0,133962
0,0.0,133941
0,0.0,225904
0,0.0,31265
0,0.0,39472
0,0.0,15031
0,0.0,38579
0,0.0,41742
0,0.0,20741
0,0.0,54084
0,0.0,64171
0,0.0,218483
0,0.0,20744
0,0.0,56268
0,0.0,60003
0,0.0,104176
0,0.0,89507
0,0.0,104172
0,0.0,54033
0,0.0,54086
0,0.0,219268
0,0.0,53282
0,0.0,76731
0,0.0,20747
0,0.0,20746
0,0.0,220475
0,0.0,56283
0,0.0,46710
0,0.0,70661
0,0.0,104175
0,0.0,122568
0,0.0,38531
0,0.0,38587
0,0.0,207685
0,0.0,38568
0,0.0,92397
0,0.0,37351
0,0.0,119829
0,0.0,105779
0,0.0,122290
0,0.0,122289
0,0.0,131255
0,0.0,119817
0,0.0,225954
0,0.0,207623
0,0.0,40524
0,0.0,38530
0,0.0,90112
0,0.0,19047
0,0.0,234382
0,0.0,207616
0,0.0,53231
0,0.0,207675
0,0.0,53211
0,0.0,134095
0,0.0,134026
0,0.0,50564
0,0.0,54034
0,0.0,20756
0,0.0,219272
0,0.0,219270
0,0.0,16756
0,0.0,37312
0,0.0,37333
0,0.0,64167
0,0.0,37331
0,0.0,37302
0,0.0,41626
0,0.0,135811
0,0.0,70657
0,0.0,156485
0,0.0,70241
0,0.0,59398
0,0.0,131134
0,0.0,131133
0,0.0,79998
0,0.0,54516
0,0.0,16717
0,0.0,28790
0,0.0,69655
0,0.0,70256
0,0.0,89513
0,0.0,89502
0,0.0,70655
0,0.0,70604
0,0.0,53294
0,0.0,70771
0,0.0,54519
0,0.0,104134
0,0.0,41762
0,0.0,133942
0,0.0,32524
0,0.0,32581
0,0.0,79935
0,0.0,70633
0,0.0,54035
0,0.0,104194
0,0.0,104190
0,0.0,218412
0,0.0,218409
0,0.0,104161
0,0.0,56273
0,0.0,70770
0,0.0,79988
0,0.0,104156
0,0.0,37335
0,0.0,37334
0,0.0,54097
0,0.0,104195
0,0.0,218423
0,0.0,154656
0,0.0,154654
0,0.0,138717
0,0.0,41760
0,0.0,37316
0,0.0,218457
0,0.0,70264
0,0.0,104154
0,0.0,41777
0,0.0,75268
0,0.0,154683
0,0.0,154682
0,0.0,79934
0,0.0,55094
0,0.0,154650
0,0.0,83697
0,0.0,73393
0,0.0,154667
0,0.0,69674
0,0.0,76724
0,0.0,37332
0,0.0,154663
0,0.0,89516
0,0.0,69653
0,0.0,69652
0,0.0,138781
0,0.0,20768
0,0.0,73621
0,0.0,54834
0,0.0,70243
0,0.0,154638
0,0.0,37362
0,0.0,137457
0,0.0,153247
0,0.0,153245
0,0.0,53262
0,0.0,153208
0,0.0,37374
0,0.0,154657
0,0.0,154645
0,0.0,154644
0,0.0,154642
0,0.0,154617
0,0.0,54502
0,0.0,56284
0,0.0,70267
0,0.0,5700
0,0.0,37378
0,0.0,37377
0,0.0,137451
0,0.0,138715
0,0.0,153252
0,0.0,154648
0,0.0,153265
0,0.0,156481
0,0.0,154669
0,0.0,41620
0,0.0,137433
0,0.0,56852
0,0.0,5699
0,0.0,5696
0,0.0,5695
0,0.0,138783
0,0.0,54080
0,0.0,137447
0,0.0,10169
0,0.0,134780
0,0.0,137463
0,0.0,41606
0,0.0,137436
0,0.0,54085
0,0.0,137458
0,0.0,137432
0,0.0,153219
0,0.0,64137
0,0.0,138782
0,0.0,220051
0,0.0,32486
0,0.0,137445
0,0.0,10166
0,0.0,54520
0,0.0,70229
0,0.0,69670
0,0.0,54517
0,0.0,69671
0,0.0,76729
0,0.0,70263
0,0.0,70262
0,0.0,46708
0,0.0,134568
0,0.0,75284
0,0.0,154652
0,0.0,96105
0,0.0,75300
0,0.0,89591
0,0.0,70611
0,0.0,90200
0,0.0,56271
0,0.0,10143
0,0.0,10120
0,0.0,75269
0,0.0,92823
0,0.0,69654
0,0.0,154653
0,0.0,154679
0,0.0,96107
0,0.0,133937
0,0.0,79933
0,0.0,104196
0,0.0,218417
0,0.0,153221
0,0.0,153212
0,0.0,64151
0,0.0,56853
0,0.0,226591
0,0.0,226590
0,0.0,153244
0,0.0,64126
0,0.0,20769
0,0.0,60082
0,0.0,37381
0,0.0,104147
0,0.0,41758
0,0.0,58924
0,0.0,60001
0,0.0,217300
0,0.0,28793
0,0.0,153204
0,0.0,153224
0,0.0,153241
0,0.0,37375
0,0.0,70645
0,0.0,76761
0,0.0,76745
0,0.0,76741
0,0.0,76737
0,0.0,54521
0,0.0,225908
0,0.0,204433
0,0.0,225911
0,0.0,134508
0,0.0,50062
0,0.0,50030
0,0.0,50061
0,0.0,18400
0,0.0,49025
0,0.0,102631
0,0.0,111544
0,0.0,102629
0,0.0,49022
0,0.0,86594
0,0.0,225907
0,0.0,32528
0,0.0,104180
0,0.0,41761
0,0.0,18349
0,0.0,133959
0,0.0,133956
0,0.0,225903
0,0.0,70671
0,0.0,70663
0,0.0,58925
0,0.0,60002
0,0.0,73649
0,0.0,226582
0,0.0,73643
0,0.0,226592
0,0.0,154694
0,0.0,160885
0,0.0,37376
0,0.0,20765
0,0.0,153237
0,0.0,20759
0,0.0,20758
0,0.0,219274
0,0.0,20754
0,0.0,219236
0,0.0,138716
0,0.0,64173
0,0.0,137460
0,0.0,220039
0,0.0,219295
0,0.0,153250
0,0.0,100646
0,0.0,20760
0,0.0,137452
0,0.0,153256
0,0.0,54506
0,0.0,41660
0,0.0,154639
0,0.0,41773
0,0.0,56267
0,0.0,54522
0,0.0,154666
0,0.0,54532
0,0.0,54531
0,0.0,138784
0,0.0,64131
0,0.0,60008
0,0.0,220443
0,0.0,153255
0,0.0,54504
0,0.0,54503
0,0.0,54528
0,0.0,153234
0,0.0,154272
0,0.0,137454
0,0.0,122549
0,0.0,70640
0,0.0,53281
0,0.0,60019
0,0.0,60010
0,0.0,64141
0,0.0,220853
0,0.0,26184
0,0.0,156530
0,0.0,26833
0,0.0,9763
0,0.0,226594
0,0.0,137441
0,0.0,220436
0,0.0,37379
0,0.0,220055
0,0.0,32487
0,0.0,153236
0,0.0,55084
0,0.0,70684
0,0.0,226583
0,0.0,153201
0,0.0,226600
0,0.0,218491
0,0.0,226597
0,0.0,137442
0,0.0,226593
0,0.0,73645
0,0.0,153249
0,0.0,137456
0,0.0,138785
0,0.0,218499
0,0.0,40913
0,0.0,40912
0,0.0,131192
0,0.0,38809
0,0.0,206417
0,0.0,38807
0,0.0,206561
0,0.0,138756
0,0.0,206182
0,0.0,89560
0,0.0,26824
0,0.0,58914
0,0.0,220874
0,0.0,131156
0,0.0,131151
0,0.0,577
0,0.0,153253
0,0.0,138760
0,0.0,117789
0,0.0,26832
0,0.0,28782
0,0.0,138749
0,0.0,138772
0,0.0,41666
0,0.0,117755
0,0.0,220856
0,0.0,54874
0,0.0,220042
0,0.0,218492
0,0.0,137448
0,0.0,220048
0,0.0,220046
0,0.0,131166
0,0.0,573
0,0.0,138748
0,0.0,89594
0,0.0,28781
0,0.0,28797
0,0.0,218496
0,0.0,220054
0,0.0,117752
0,0.0,131132
0,0.0,117750
0,0.0,57592
0,0.0,38898
0,0.0,131108
0,0.0,57555
0,0.0,131135
0,0.0,131125
0,0.0,26823
0,0.0,26821
0,0.0,220037
0,0.0,83664
0,0.0,41616
0,0.0,70680
0,0.0,138777
0,0.0,138776
0,0.0,154700
0,0.0,154699
0,0.0,138775
0,0.0,138773
0,0.0,138789
0,0.0,153220
0,0.0,153228
0,0.0,153251
0,0.0,154632
0,0.0,154659
0,0.0,154630
0,0.0,154629
0,0.0,154628
0,0.0,154627
0,0.0,64121
0,0.0,154697
0,0.0,138774
0,0.0,153233
0,0.0,41649
0,0.0,219294
0,0.0,138723
0,0.0,218500
0,0.0,73666
0,0.0,79963
0,0.0,131218
0,0.0,131211
0,0.0,86420
0,0.0,50512
0,0.0,100644
0,0.0,55625
0,0.0,4163
0,0.0,154270
0,0.0,54885
0,0.0,134582
0,0.0,26840
0,0.0,40914
0,0.0,41681
0,0.0,56812
0,0.0,138733
0,0.0,138732
0,0.0,204107
0,0.0,37321
0,0.0,89555
0,0.0,28783
0,0.0,58917
0,0.0,58915
0,0.0,109479
0,0.0,28795
0,0.0,138799
0,0.0,65131
0,0.0,65147
0,0.0,44604
0,0.0,18318
0,0.0,23616
0,0.0,130746
0,0.0,18362
0,0.0,23685
0,0.0,55035
0,0.0,209806
0,0.0,217286
0,0.0,217285
0,0.0,79965
0,0.0,217283
0,0.0,4654
0,0.0,23620
0,0.0,32509
0,0.0,225926
0,0.0,23613
0,0.0,138731
0,0.0,18313
0,0.0,4674
0,0.0,71085
0,0.0,122282
0,0.0,44681
0,0.0,4191
0,0.0,124653
0,0.0,41662
0,0.0,41661
0,0.0,138762
0,0.0,138761
0,0.0,153232
0,0.0,52455
0,0.0,89551
0,0.0,156478
0,0.0,156484
0,0.0,70240
0,0.0,131142
0,10.0,62546
0,0.0,26839
0,0.0,224795
0,0.0,26198
0,0.0,75703
0,0.0,54259
0,0.0,206597
0,0.0,156589
0,0.0,73369
0,0.0,156588
0,0.0,54257
0,0.0,54256
0,0.0,131141
0,0.0,131181
0,0.0,220887
0,0.0,26837
0,0.0,70232
0,0.0,131131
0,0.0,117791
0,0.0,55690
0,0.0,138759
0,0.0,156489
0,0.0,154696
0,0.0,220093
0,0.0,104150
0,0.0,220038
0,0.0,26818
0,0.0,56835
0,0.0,109472
0,0.0,109471
0,0.0,156465
0,0.0,109463
0,0.0,52484
0,0.0,131167
0,0.0,117788
0,0.0,220890
0,0.0,117762
0,0.0,73365
0,0.0,134530
0,0.0,28796
0,0.0,109473
0,0.0,86597
0,0.0,156468
0,0.0,134590
0,0.0,73345
0,0.0,134534
0,0.0,75752
0,0.0,131107
0,0.0,138755
0,0.0,131104
0,0.0,131160
0,0.0,214920
0,0.0,70236
0,0.0,70235
0,0.0,117753
0,0.0,156474
0,0.0,156490
0,0.0,109492
0,0.0,52284
0,0.0,26848
0,0.0,73343
0,0.0,134597
0,0.0,134565
0,0.0,134579
0,0.0,214918
0,0.0,54269
0,0.0,54251
0,0.0,26836
0,0.0,58934
0,0.0,28794
0,0.0,58959
0,0.0,28792
0,0.0,56806
0,0.0,73303
0,0.0,11107
0,0.0,96178
0,0.0,75273
0,0.0,70213
0,0.0,73334
0,0.0,83667
0,0.0,89544
0,0.0,135815
0,0.0,83683
0,0.0,134532
0,0.0,55681
0,0.0,54883
0,0.0,75257
0,0.0,83648
0,0.0,73398
0,0.0,89539
0,0.0,86593
0,0.0,70219
0,0.0,86590
0,0.0,83663
0,0.0,65834
0,0.0,156463
0,0.0,156462
0,0.0,9792
0,0.0,26869
0,0.0,4160
0,0.0,89537
0,0.0,83694
0,0.0,73385
0,0.0,206188
0,0.0,83678
0,0.0,58913
0,0.0,89561
0,0.0,54250
0,0.0,16771
0,0.0,154203
0,0.0,154202
0,0.0,154201
0,0.0,52464
0,0.0,204105
0,0.0,26875
0,0.0,100679
0,0.0,89570
0,0.0,83672
0,0.0,156487
0,0.0,16777
0,0.0,46270
0,0.0,220899
0,0.0,156520
0,0.0,89556
0,0.0,156518
0,0.0,54027
0,0.0,57571
0,0.0,26847
0,0.0,26844
0,0.0,131143
0,0.0,41665
0,0.0,62506
0,0.0,214917
0,0.0,109469
0,0.0,40972
0,0.0,87635
0,0.0,87634
0,0.0,38810
0,0.0,109490
0,0.0,156527
0,0.0,156526
0,0.0,156524
0,0.0,156522
0,0.0,220859
0,0.0,54270
0,0.0,156475
0,0.0,70231
0,0.0,214915
0,0.0,220036
0,0.0,86595
0,0.0,131140
0,0.0,131172
0,0.0,131171
0,0.0,117787
0,0.0,19189
0,0.0,59377
0,0.0,79979
0,0.0,135813
0,0.0,33183
0,0.0,89568
0,0.0,58911
0,0.0,57535
0,0.0,131105
0,0.0,131144
0,0.0,131138
0,0.0,73358
0,0.0,100699
0,0.0,59310
0,0.0,83693
0,0.0,83691
0,0.0,89543
0,0.0,89520
0,0.0,83684
0,0.0,57536
0,0.0,528
0,0.0,206187
0,0.0,206183
0,0.0,55694
0,0.0,26835
0,0.0,57549
0,0.0,220044
0,0.0,41650
0,0.0,70776
0,0.0,70265
0,0.0,54083
0,0.0,154670
0,0.0,218495
0,0.0,218493
0,0.0,220014
0,0.0,220032
0,0.0,220047
0,0.0,32485
0,0.0,220045
0,0.0,83240
0,0.0,220043
0,0.0,109489
0,0.0,57572
0,0.0,41601
0,0.0,218479
0,0.0,154662
0,0.0,32489
0,0.0,206181
0,0.0,206198
0,0.0,73360
0,0.0,100700
0,0.0,73355
0,0.0,56804
0,0.0,100663
0,0.0,56803
0,0.0,156479
0,0.0,100685
0,0.0,86591
0,0.0,32312
0,0.0,89566
0,0.0,55696
0,0.0,55695
0,0.0,129705
0,0.0,55691
0,0.0,129704
0,0.0,56805
0,0.0,73331
0,0.0,73374
0,0.0,156486
0,0.0,28784
0,0.0,89569
0,0.0,58902
0,0.0,55677
0,0.0,90126
0,0.0,59376
0,0.0,89548
0,0.0,89600
0,0.0,89598
0,0.0,89597
0,0.0,73301
0,0.0,220095
0,0.0,156480
0,0.0,84201
0,0.0,156587
0,0.0,153508
0,0.0,89553
0,0.0,135812
0,0.0,83661
0,0.0,98474
0,0.0,59326
0,0.0,59324
0,0.0,59323
0,0.0,75259
0,0.0,54900
0,0.0,89573
0,0.0,70227
0,0.0,70225
0,0.0,156488
0,0.0,73335
0,0.0,54837
0,0.0,154255
0,0.0,24512
0,0.0,24528
0,0.0,111502
0,0.0,111559
0,0.0,111503
0,0.0,18315
0,0.0,4171
0,0.0,69675
0,0.0,54899
0,0.0,26872
0,0.0,26871
0,0.0,154244
0,0.0,217232
0,0.0,58901
0,0.0,100673
0,0.0,16776
0,0.0,100689
0,0.0,16775
0,0.0,79978
0,0.0,4108
0,0.0,100669
0,0.0,100664
0,0.0,75253
0,0.0,11104
0,0.0,56841
0,0.0,100618
0,0.0,201632
0,0.0,23680
0,0.0,24559
0,0.0,23678
0,0.0,60165
0,0.0,131220
0,0.0,102683
0,0.0,16560
0,0.0,217290
0,0.0,124611
0,0.0,11154
0,0.0,18356
0,0.0,81088
0,0.0,18353
0,0.0,16553
0,0.0,60106
0,0.0,11176
0,0.0,23661
0,0.0,119900
0,0.0,40553
0,0.0,86600
0,0.0,16559
0,0.0,16558
0,0.0,226588
0,0.0,55034
0,0.0,23664
0,0.0,18355
0,0.0,56838
0,0.0,16757
0,0.0,75270
0,0.0,16755
0,0.0,33177
0,0.0,75266
0,0.0,11171
0,0.0,16561
0,0.0,102646
0,0.0,71065
0,0.0,131263
0,0.0,75274
0,0.0,59395
0,0.0,209803
